z,y,x
2315,2816,2304
2316,2560,2048
2316,2816,2048
2316,2816,2304
2317,2560,2048
2317,2816,2048
2317,2816,2304
2318,2560,2048
2318,2816,2048
2318,2816,2304
2319,2560,2048
2319,2816,2048
2319,2816,2304
2222,2560,2048
2222,2816,2048
2222,2816,2304
2223,2560,2048
2223,2816,2048
2223,2816,2304
2224,2560,2048
2224,2816,2048
2224,2816,2304
2225,2560,2048
2225,2816,2048
2225,2816,2304
2226,2560,2048
2226,2816,2048
2226,2816,2304
2227,2560,2048
2320,2560,2048
2320,2816,2048
2320,2816,2304
2321,2560,2048
2321,2816,2048
2321,2816,2304
2322,2560,2048
2322,2816,2048
2322,2816,2304
2323,2560,2048
2323,2816,2048
2323,2816,2304
2324,2560,2048
2324,2816,2048
2324,2816,2304
2325,2560,2048
2227,2816,2048
2227,2816,2304
2228,2560,2048
2228,2816,2048
2228,2816,2304
2229,2560,2048
2229,2816,2048
2229,2816,2304
2230,2560,2048
2230,2816,2048
2230,2816,2304
2231,2560,2048
2231,2816,2048
2231,2816,2304
2232,2560,2048
2232,2816,2048
2325,2816,2048
2325,2816,2304
2326,2560,2048
2326,2816,2048
2326,2816,2304
2327,2560,2048
2327,2816,2048
2327,2816,2304
2328,2560,2048
2328,2816,2048
2328,2816,2304
2329,2560,2048
2329,2816,2048
2329,2816,2304
2330,2560,2048
2330,2816,2048
2232,2816,2304
2233,2560,2048
2233,2816,2048
2233,2816,2304
2234,2560,2048
2234,2816,2048
2234,2816,2304
2235,2560,2048
2235,2816,2048
2235,2816,2304
2236,2560,2048
2236,2816,2048
2236,2816,2304
2237,2560,2048
2237,2816,2048
2237,2816,2304
2330,2816,2304
2331,2560,2048
2331,2816,2048
2331,2816,2304
2332,2560,2048
2332,2816,2048
2332,2816,2304
2333,2560,2048
2333,2816,2048
2333,2816,2304
2334,2560,2048
2334,2816,2048
2334,2816,2304
2335,2560,2048
2335,2816,2048
2335,2816,2304
2238,2560,2048
2238,2816,2048
2238,2816,2304
2239,2560,2048
2239,2816,2048
2239,2816,2304
2240,2560,2048
2240,2816,2048
2240,2816,2304
2241,2560,2048
2241,2816,2048
2241,2816,2304
2242,2560,2048
2242,2816,2048
2242,2816,2304
2243,2560,2048
2336,2560,2048
2336,2816,2048
2336,2816,2304
2337,2560,2048
2337,2816,2048
2337,2816,2304
2338,2560,2048
2338,2816,2048
2338,2816,2304
2339,2560,2048
2339,2816,2048
2339,2816,2304
2340,2560,2048
2340,2816,2048
2340,2816,2304
2341,2560,2048
2243,2816,2048
2243,2816,2304
2244,2560,2048
2244,2816,2048
2244,2816,2304
2245,2560,2048
2245,2816,2048
2245,2816,2304
2246,2560,2048
2246,2816,2048
2246,2816,2304
2247,2560,2048
2247,2816,2048
2247,2816,2304
2248,2560,2048
2248,2816,2048
2341,2816,2048
2341,2816,2304
2342,2560,2048
2342,2816,2048
2342,2816,2304
2343,2560,2048
2343,2816,2048
2343,2816,2304
2344,2560,2048
2344,2816,2048
2344,2816,2304
2345,2560,2048
2345,2816,2048
2345,2816,2304
2346,2560,2048
2346,2816,2048
2248,2816,2304
2249,2560,2048
2249,2816,2048
2249,2816,2304
2250,2560,2048
2250,2816,2048
2250,2816,2304
2251,2560,2048
2251,2816,2048
2251,2816,2304
2252,2560,2048
2252,2816,2048
2252,2816,2304
2253,2560,2048
2253,2816,2048
2253,2816,2304
2346,2816,2304
2347,2560,2048
2347,2816,2048
2347,2816,2304
2348,2560,2048
2348,2816,2048
2348,2816,2304
2349,2560,2048
2349,2816,2048
2349,2816,2304
2350,2560,2048
2350,2816,2048
2350,2816,2304
2351,2560,2048
2351,2816,2048
2351,2816,2304
2254,2560,2048
2254,2816,2048
2254,2816,2304
2255,2560,2048
2255,2816,2048
2255,2816,2304
2256,2560,2048
2256,2816,2048
2256,2816,2304
2257,2560,2048
2257,2816,2048
2257,2816,2304
2258,2560,2048
2258,2816,2048
2258,2816,2304
2259,2560,2048
2352,2560,2048
2352,2816,2048
2352,2816,2304
2353,2560,2048
2353,2816,2048
2353,2816,2304
2354,2560,2048
2354,2816,2048
2354,2816,2304
2355,2560,2048
2355,2816,2048
2355,2816,2304
2356,2560,2048
2356,2816,2048
2356,2816,2304
2357,2560,2048
2259,2816,2048
2259,2816,2304
2260,2560,2048
2260,2816,2048
2260,2816,2304
2261,2560,2048
2261,2816,2048
2261,2816,2304
2262,2560,2048
2262,2816,2048
2262,2816,2304
2263,2560,2048
2263,2816,2048
2263,2816,2304
2264,2560,2048
2264,2816,2048
2357,2816,2048
2357,2816,2304
2358,2560,2048
2358,2816,2048
2358,2816,2304
2359,2560,2048
2359,2816,2048
2359,2816,2304
2360,2560,2048
2360,2816,2048
2360,2816,2304
2361,2560,2048
2361,2816,2048
2361,2816,2304
2362,2560,2048
2362,2816,2048
2264,2816,2304
2265,2560,2048
2265,2816,2048
2265,2816,2304
2266,2560,2048
2266,2816,2048
2266,2816,2304
2267,2560,2048
2267,2816,2048
2267,2816,2304
2268,2560,2048
2268,2816,2048
2268,2816,2304
2269,2560,2048
2269,2816,2048
2269,2816,2304
2362,2816,2304
2363,2560,2048
2363,2816,2048
2363,2816,2304
2364,2560,2048
2364,2816,2048
2364,2816,2304
2365,2560,2048
2365,2816,2048
2365,2816,2304
2366,2560,2048
2366,2816,2048
2366,2816,2304
2367,2560,2048
2367,2816,2048
2367,2816,2304
2270,2560,2048
2270,2816,2048
2270,2816,2304
2271,2560,2048
2271,2816,2048
2271,2816,2304
2272,2560,2048
2272,2816,2048
2272,2816,2304
2273,2560,2048
2273,2816,2048
2273,2816,2304
2274,2560,2048
2274,2816,2048
2274,2816,2304
2275,2560,2048
2368,2560,2048
2368,2816,2048
2368,2816,2304
2369,2560,2048
2369,2816,2048
2369,2816,2304
2370,2560,2048
2370,2816,2048
2370,2816,2304
2371,2560,2048
2371,2816,2048
2371,2816,2304
2372,2560,2048
2372,2816,2048
2372,2816,2304
2373,2560,2048
2275,2816,2048
2275,2816,2304
2276,2560,2048
2276,2816,2048
2276,2816,2304
2277,2560,2048
2277,2816,2048
2277,2816,2304
2278,2560,2048
2278,2816,2048
2278,2816,2304
2279,2560,2048
2279,2816,2048
2279,2816,2304
2280,2560,2048
2280,2816,2048
2373,2816,2048
2373,2816,2304
2374,2560,2048
2374,2816,2048
2374,2816,2304
2375,2560,2048
2375,2816,2048
2375,2816,2304
2376,2560,2048
2376,2816,2048
2376,2816,2304
2377,2560,2048
2377,2816,2048
2377,2816,2304
2378,2560,2048
2378,2816,2048
2280,2816,2304
2281,2560,2048
2281,2816,2048
2281,2816,2304
2282,2560,2048
2282,2816,2048
2282,2816,2304
2283,2560,2048
2283,2816,2048
2283,2816,2304
2284,2560,2048
2284,2816,2048
2284,2816,2304
2285,2560,2048
2285,2816,2048
2285,2816,2304
2378,2816,2304
2379,2560,2048
2379,2816,2048
2379,2816,2304
2380,2560,2048
2380,2816,2048
2380,2816,2304
2381,2560,2048
2381,2816,2048
2381,2816,2304
2382,2560,2048
2382,2816,2048
2382,2816,2304
2383,2560,2048
2383,2816,2048
2383,2816,2304
2286,2560,2048
2286,2816,2048
2286,2816,2304
2287,2560,2048
2287,2816,2048
2287,2816,2304
2288,2560,2048
2288,2816,2048
2288,2816,2304
2289,2560,2048
2289,2816,2048
2289,2816,2304
2290,2560,2048
2290,2816,2048
2290,2816,2304
2291,2560,2048
2384,2560,2048
2384,2816,2048
2384,2816,2304
2385,2560,2048
2385,2816,2048
2385,2816,2304
2386,2560,2048
2386,2816,2048
2386,2816,2304
2387,2560,2048
2387,2816,2048
2387,2816,2304
2388,2560,2048
2388,2816,2048
2388,2816,2304
2389,2560,2048
2291,2816,2048
2291,2816,2304
2292,2560,2048
2292,2816,2048
2292,2816,2304
2293,2560,2048
2293,2816,2048
2293,2816,2304
2294,2560,2048
2294,2816,2048
2294,2816,2304
2295,2560,2048
2295,2816,2048
2295,2816,2304
2296,2560,2048
2296,2816,2048
2389,2816,2048
2389,2816,2304
2390,2560,2048
2390,2816,2048
2390,2816,2304
2391,2560,2048
2391,2816,2048
2391,2816,2304
2392,2560,2048
2392,2816,2048
2392,2816,2304
2393,2560,2048
2393,2816,2048
2393,2816,2304
2394,2560,2048
2394,2816,2048
2296,2816,2304
2297,2560,2048
2297,2816,2048
2297,2816,2304
2298,2560,2048
2298,2816,2048
2298,2816,2304
2299,2560,2048
2299,2816,2048
2299,2816,2304
2300,2560,2048
2300,2816,2048
2300,2816,2304
2301,2560,2048
2301,2816,2048
2301,2816,2304
2394,2816,2304
2395,2560,2048
2395,2816,2048
2395,2816,2304
2396,2560,2048
2396,2816,2048
2396,2816,2304
2397,2560,2048
2397,2816,2048
2397,2816,2304
2398,2560,2048
2398,2816,2048
2398,2816,2304
2399,2560,2048
2399,2816,2048
2399,2816,2304
2302,2560,2048
2302,2816,2048
2302,2816,2304
2303,2560,2048
2303,2816,2048
2303,2816,2304
2432,2560,2048
2432,2816,2048
2432,2816,2304
2433,2560,2048
2433,2816,2048
2433,2816,2304
2434,2560,2048
2434,2816,2048
2434,2816,2304
2435,2560,2048
2400,2560,2048
2400,2816,2048
2400,2816,2304
2401,2560,2048
2401,2816,2048
2401,2816,2304
2402,2560,2048
2402,2816,2048
2402,2816,2304
2403,2560,2048
2403,2816,2048
2403,2816,2304
2404,2560,2048
2404,2816,2048
2404,2816,2304
2405,2560,2048
2435,2816,2048
2435,2816,2304
2436,2560,2048
2436,2816,2048
2436,2816,2304
2437,2560,2048
2437,2816,2048
2437,2816,2304
2438,2560,2048
2438,2816,2048
2438,2816,2304
2439,2560,2048
2439,2816,2048
2439,2816,2304
2440,2560,2048
2440,2816,2048
2405,2816,2048
2405,2816,2304
2406,2560,2048
2406,2816,2048
2406,2816,2304
2407,2560,2048
2407,2816,2048
2407,2816,2304
2408,2560,2048
2408,2816,2048
2408,2816,2304
2409,2560,2048
2409,2816,2048
2409,2816,2304
2410,2560,2048
2410,2816,2048
2440,2816,2304
2441,2560,2048
2441,2816,2048
2441,2816,2304
2442,2560,2048
2442,2816,2048
2442,2816,2304
2443,2560,2048
2443,2816,2048
2443,2816,2304
2444,2560,2048
2444,2816,2048
2444,2816,2304
2445,2560,2048
2445,2816,2048
2445,2816,2304
2410,2816,2304
2411,2560,2048
2411,2816,2048
2411,2816,2304
2412,2560,2048
2412,2816,2048
2412,2816,2304
2413,2560,2048
2413,2816,2048
2413,2816,2304
2414,2560,2048
2414,2816,2048
2414,2816,2304
2415,2560,2048
2415,2816,2048
2415,2816,2304
2446,2560,2048
2446,2816,2048
2446,2816,2304
2447,2560,2048
2447,2816,2048
2447,2816,2304
2448,2560,2048
2448,2816,2048
2448,2816,2304
2449,2560,2048
2449,2816,2048
2449,2816,2304
2450,2560,2048
2450,2816,2048
2450,2816,2304
2451,2560,2048
2416,2560,2048
2416,2816,2048
2416,2816,2304
2417,2560,2048
2417,2816,2048
2417,2816,2304
2418,2560,2048
2418,2816,2048
2418,2816,2304
2419,2560,2048
2419,2816,2048
2419,2816,2304
2420,2560,2048
2420,2816,2048
2420,2816,2304
2421,2560,2048
2451,2816,2048
2451,2816,2304
2452,2560,2048
2452,2816,2048
2452,2816,2304
2453,2560,2048
2453,2816,2048
2453,2816,2304
2454,2560,2048
2454,2816,2048
2454,2816,2304
2455,2560,2048
2455,2816,2048
2455,2816,2304
2456,2560,2048
2456,2816,2048
2421,2816,2048
2421,2816,2304
2422,2560,2048
2422,2816,2048
2422,2816,2304
2423,2560,2048
2423,2816,2048
2423,2816,2304
2424,2560,2048
2424,2816,2048
2424,2816,2304
2425,2560,2048
2425,2816,2048
2425,2816,2304
2426,2560,2048
2426,2816,2048
2456,2816,2304
2457,2560,2048
2457,2816,2048
2457,2816,2304
2458,2560,2048
2458,2816,2048
2458,2816,2304
2459,2560,2048
2459,2816,2048
2459,2816,2304
2460,2560,2048
2460,2816,2048
2460,2816,2304
2461,2560,2048
2461,2816,2048
2461,2816,2304
2426,2816,2304
2427,2560,2048
2427,2816,2048
2427,2816,2304
2428,2560,2048
2428,2816,2048
2428,2816,2304
2429,2560,2048
2429,2816,2048
2429,2816,2304
2430,2560,2048
2430,2816,2048
2430,2816,2304
2431,2560,2048
2431,2816,2048
2431,2816,2304
2462,2560,2048
2462,2816,2048
2462,2816,2304
2463,2560,2048
2463,2816,2048
2463,2816,2304
2464,2560,2048
2464,2816,2048
2464,2816,2304
2465,2560,2048
2465,2816,2048
2465,2816,2304
2466,2560,2048
2466,2816,2048
2466,2816,2304
2467,2560,2048
2658,2560,1792
2659,2560,1792
2660,2560,1792
2661,2560,1792
2662,2560,1792
2663,2560,1792
2664,2560,1792
2665,2560,1792
2666,2560,1792
2667,2560,1792
2668,2560,1792
2669,2560,1792
2670,2560,1792
2671,2560,1792
2672,2560,1792
2673,2560,1792
2467,2816,2048
2467,2816,2304
2468,2560,2048
2468,2816,2048
2468,2816,2304
2469,2560,2048
2469,2816,2048
2469,2816,2304
2470,2560,2048
2470,2816,2048
2470,2816,2304
2471,2560,2048
2471,2816,2048
2471,2816,2304
2472,2560,2048
2472,2816,2048
2674,2560,1792
2675,2560,1792
2676,2560,1792
2677,2560,1792
2678,2560,1792
2679,2560,1792
2680,2560,1792
2681,2560,1792
2682,2560,1792
2683,2560,1792
2684,2560,1792
2685,2560,1792
2686,2560,1792
2687,2560,1792
2472,2816,2304
2473,2560,2048
2473,2816,2048
2473,2816,2304
2474,2560,2048
2474,2816,2048
2474,2816,2304
2475,2560,2048
2475,2816,2048
2475,2816,2304
2476,2560,2048
2476,2816,2048
2476,2816,2304
2477,2560,2048
2477,2816,2048
2477,2816,2304
2478,2560,2048
2478,2816,2048
2478,2816,2304
2479,2560,2048
2479,2816,2048
2479,2816,2304
2480,2560,2048
2480,2816,2048
2480,2816,2304
2481,2560,2048
2481,2816,2048
2481,2816,2304
2482,2560,2048
2482,2816,2048
2482,2816,2304
2483,2560,2048
2483,2816,2048
2483,2816,2304
2484,2560,2048
2484,2816,2048
2484,2816,2304
2485,2560,2048
2485,2816,2048
2485,2816,2304
2486,2560,2048
2486,2816,2048
2486,2816,2304
2487,2560,2048
2487,2816,2048
2487,2816,2304
2488,2560,2048
2488,2816,2048
2488,2816,2304
2489,2560,2048
2489,2816,2048
2489,2816,2304
2490,2560,2048
2490,2816,2048
2490,2816,2304
2491,2560,2048
2491,2816,2048
2491,2816,2304
2492,2560,2048
2492,2816,2048
2492,2816,2304
2493,2560,2048
2493,2816,2048
2493,2816,2304
2494,2560,2048
2494,2816,2048
2494,2816,2304
2495,2560,2048
2495,2816,2048
2496,2560,2048
2496,2816,2048
2497,2560,2048
2497,2816,2048
2498,2560,2048
2498,2816,2048
2499,2560,2048
2499,2816,2048
2500,2560,2048
2500,2816,2048
2500,2816,2304
2501,2560,2048
2501,2816,2048
2501,2816,2304
2502,2560,2048
2502,2816,2048
2502,2816,2304
2503,2560,2048
2503,2816,2048
2503,2816,2304
2504,2560,2048
2504,2816,2048
2504,2816,2304
2505,2560,2048
2505,2816,2048
2505,2816,2304
2506,2560,2048
2506,2816,2048
2506,2816,2304
2507,2560,2048
2507,2816,2048
2507,2816,2304
2508,2560,2048
2508,2816,2048
2508,2816,2304
2509,2560,2048
2509,2816,2048
2509,2816,2304
2510,2560,2048
2510,2816,2048
2510,2816,2304
2511,2560,2048
2511,2816,2048
2511,2816,2304
2512,2560,2048
2512,2816,2048
2512,2816,2304
2513,2560,2048
2513,2816,2048
2513,2816,2304
2514,2560,2048
2514,2816,2048
2514,2816,2304
2515,2560,2048
2515,2816,2048
2515,2816,2304
2516,2560,2048
2516,2816,2048
2516,2816,2304
2517,2560,2048
2517,2816,2048
2517,2816,2304
2518,2560,2048
2518,2816,2048
2518,2816,2304
2519,2560,2048
2519,2816,2048
2519,2816,2304
2520,2560,2048
2520,2816,2048
2520,2816,2304
2521,2560,2048
2521,2816,2048
2521,2816,2304
2522,2560,2048
2522,2816,2048
2522,2816,2304
2523,2560,2048
2523,2816,2048
2523,2816,2304
2524,2560,2048
2524,2816,2048
2524,2816,2304
2525,2560,2048
2525,2816,2048
2525,2816,2304
2526,2560,2048
2526,2816,2048
2526,2816,2304
2527,2560,2048
2527,2816,2048
2527,2816,2304
2528,2560,2048
2528,2816,2048
2528,2816,2304
2529,2560,2048
2529,2816,2048
2529,2816,2304
2530,2560,2048
2530,2816,2048
2530,2816,2304
2531,2560,2048
2531,2816,2048
2531,2816,2304
2532,2560,2048
2532,2816,2048
2532,2816,2304
2533,2560,2048
2533,2816,2048
2533,2816,2304
2534,2560,2048
2534,2816,2048
2534,2816,2304
2535,2560,2048
2535,2816,2048
2535,2816,2304
2536,2560,2048
2536,2816,2048
2536,2816,2304
2537,2560,2048
2537,2816,2048
2537,2816,2304
2538,2560,2048
2538,2816,2048
2538,2816,2304
2539,2560,2048
2539,2816,2048
2539,2816,2304
2540,2560,2048
2540,2816,2048
2541,2560,2048
2541,2816,2048
2542,2560,2048
2542,2816,2048
2543,2560,2048
2543,2816,2048
2544,2560,2048
2544,2816,2048
2545,2560,2048
2545,2816,2048
2546,2560,2048
2546,2816,2048
2547,2560,2048
2547,2816,2048
2548,2560,2048
2548,2816,2048
2549,2560,2048
2549,2816,2048
2550,2560,2048
2550,2816,2048
2551,2560,2048
2551,2816,2048
2552,2560,2048
2552,2816,2048
2553,2560,2048
2553,2816,2048
2554,2560,2048
2554,2816,2048
2555,2560,2048
2555,2816,2048
2556,2560,2048
2556,2816,2048
2557,2560,2048
2557,2816,2048
2558,2560,2048
2558,2816,2048
2559,2560,2048
2559,2816,2048
